,imdbID,Title,Released,Director,Actors,Country,Language,Rated,Runtime,Year,imdbRating,imdbVotes,tomatoConsensus,tomatoFresh,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,Nominated Oscars,Won Oscars,Othter wins,Othter nominations,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,bp_n,bp_w,fl_n,fl_w,fs_n,fs_w,ml_n,ml_w,ms_n,ms_w,movie_url,imdb_link,rt_link,budget_USD,box_USD,A_mean_age,A_mean_credit,D_mean_age,D_mean_credit,mean_rate,Anominated,Awon,Dnominated,Dwon
2719,tt0108122,Short Cuts,1993-10-01 00:00:00,Robert Altman,Andie MacDowell,USA,English,R,187.0,1993,7.7,33777,"Robert Altman's ensemble drama deftly integrates its disparate characters and episodes into a funny, poignant, emotionally satisfying whole.",51.0,94.0,7.8,54.0,3.0,89.0,3.9,22227.0,1,0,17,15,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/wiki/Short_Cuts,http://www.imdb.com/title/tt0108122/,http://www.rottentomatoes.com/m/short_cuts/,,10024301.9348,50.9157748733,126.0,68.6105407255,88.0,7.75,1,2,7,0
2720,tt0108122,Short Cuts,1993-10-01 00:00:00,Robert Altman,Jack Lemmon,USA,English,R,187.0,1993,7.7,33777,"Robert Altman's ensemble drama deftly integrates its disparate characters and episodes into a funny, poignant, emotionally satisfying whole.",51.0,94.0,7.8,54.0,3.0,89.0,3.9,22227.0,1,0,17,15,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/wiki/Short_Cuts,http://www.imdb.com/title/tt0108122/,http://www.rottentomatoes.com/m/short_cuts/,,10024301.9348,50.9157748733,126.0,68.6105407255,88.0,7.75,1,2,7,0
2721,tt0108149,Six Degrees of Separation,1993-12-08 00:00:00,Fred Schepisi,Donald Sutherland,USA,English,R,112.0,1993,6.9,15725,"Though it betrays its theatrical roots, Six Degrees of Separation largely succeeds thanks to astute direction and fine performances -- particularly from an against-type Will Smith.",28.0,88.0,7.1,32.0,4.0,71.0,3.4,16372.0,1,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,52.5907112431,103.0,53.9520876112,20.0,6.85,5,0,0,0
2722,tt0108149,Six Degrees of Separation,1993-12-08 00:00:00,Fred Schepisi,Stockard Channing,USA,English,R,112.0,1993,6.9,15725,"Though it betrays its theatrical roots, Six Degrees of Separation largely succeeds thanks to astute direction and fine performances -- particularly from an against-type Will Smith.",28.0,88.0,7.1,32.0,4.0,71.0,3.4,16372.0,1,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,52.5907112431,103.0,53.9520876112,20.0,6.85,5,0,0,0
2723,tt0108149,Six Degrees of Separation,1993-12-08 00:00:00,Fred Schepisi,Ian McKellen,USA,English,R,112.0,1993,6.9,15725,"Though it betrays its theatrical roots, Six Degrees of Separation largely succeeds thanks to astute direction and fine performances -- particularly from an against-type Will Smith.",28.0,88.0,7.1,32.0,4.0,71.0,3.4,16372.0,1,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,52.5907112431,103.0,53.9520876112,20.0,6.85,5,0,0,0
2724,tt0108149,Six Degrees of Separation,1993-12-08 00:00:00,Fred Schepisi,Will Smith,USA,English,R,112.0,1993,6.9,15725,"Though it betrays its theatrical roots, Six Degrees of Separation largely succeeds thanks to astute direction and fine performances -- particularly from an against-type Will Smith.",28.0,88.0,7.1,32.0,4.0,71.0,3.4,16372.0,1,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,52.5907112431,103.0,53.9520876112,20.0,6.85,5,0,0,0
2725,tt0108550,What's Eating Gilbert Grape,1994-03-04 00:00:00,Lasse Hallström,Johnny Depp,USA,English,PG-13,118.0,1993,7.8,159623,"It's sentimental and somewhat predictable, but those are small complaints, given the tender atmosphere and moving performances at the heart of What's Eating Gilbert Grape.",40.0,89.0,7.3,45.0,5.0,89.0,3.7,299951.0,1,0,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/What%27s_Eating_Gilbert_Grape,http://www.imdb.com/title/tt0108550/,,18044133.564,15042596.9297,30.3422215704,70.0,47.7535934292,36.0,7.6,9,1,3,0
2726,tt0108550,What's Eating Gilbert Grape,1994-03-04 00:00:00,Lasse Hallström,Leonardo DiCaprio,USA,English,PG-13,118.0,1993,7.8,159623,"It's sentimental and somewhat predictable, but those are small complaints, given the tender atmosphere and moving performances at the heart of What's Eating Gilbert Grape.",40.0,89.0,7.3,45.0,5.0,89.0,3.7,299951.0,1,0,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/What%27s_Eating_Gilbert_Grape,http://www.imdb.com/title/tt0108550/,,18044133.564,15042596.9297,30.3422215704,70.0,47.7535934292,36.0,7.6,9,1,3,0
2727,tt0108550,What's Eating Gilbert Grape,1994-03-04 00:00:00,Lasse Hallström,Juliette Lewis,USA,English,PG-13,118.0,1993,7.8,159623,"It's sentimental and somewhat predictable, but those are small complaints, given the tender atmosphere and moving performances at the heart of What's Eating Gilbert Grape.",40.0,89.0,7.3,45.0,5.0,89.0,3.7,299951.0,1,0,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/What%27s_Eating_Gilbert_Grape,http://www.imdb.com/title/tt0108550/,,18044133.564,15042596.9297,30.3422215704,70.0,47.7535934292,36.0,7.6,9,1,3,0
2728,tt0108550,What's Eating Gilbert Grape,1994-03-04 00:00:00,Lasse Hallström,Mary Steenburgen,USA,English,PG-13,118.0,1993,7.8,159623,"It's sentimental and somewhat predictable, but those are small complaints, given the tender atmosphere and moving performances at the heart of What's Eating Gilbert Grape.",40.0,89.0,7.3,45.0,5.0,89.0,3.7,299951.0,1,0,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/What%27s_Eating_Gilbert_Grape,http://www.imdb.com/title/tt0108550/,,18044133.564,15042596.9297,30.3422215704,70.0,47.7535934292,36.0,7.6,9,1,3,0
2729,tt0108551,What's Love Got to Do with It,1993-06-25 00:00:00,Brian Gibson,Rae'Ven Larrymore Kelly,USA,English,R,118.0,1993,7.2,12894,"With a fascinating real-life story and powerhouse performances from Angela Bassett and Laurence Fishburne, What's Love Got to Do With It? is a can't miss biopic.",49.0,96.0,7.5,51.0,2.0,88.0,3.6,52022.0,2,0,3,11,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,/wiki/What%27s_Love_Got_to_Do_with_It_(film),http://www.imdb.com/title/tt0108551/,http://www.rottentomatoes.com/m/whats_love_got_to_do_with_it/,24605636.6782,64140261.1404,7.99178644764,42.0,48.7556468172,16.0,7.2,0,0,0,0
2730,tt0109306,Blue Sky,1994-09-16 00:00:00,Tony Richardson,Powers Boothe,USA,"English, French",PG-13,101.0,1994,6.4,4979,,14.0,74.0,6.4,19.0,5.0,57.0,3.2,3770.0,0,1,3,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Blue_Sky_(film),http://www.imdb.com/title/tt0109306/,http://www.rottentomatoes.com/m/blue_sky/,,5373201.31342,47.3406797178,62.75,66.2806297057,40.0,6.4,1,3,0,2
2731,tt0109306,Blue Sky,1994-09-16 00:00:00,Tony Richardson,Carrie Snodgress,USA,"English, French",PG-13,101.0,1994,6.4,4979,,14.0,74.0,6.4,19.0,5.0,57.0,3.2,3770.0,0,1,3,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Blue_Sky_(film),http://www.imdb.com/title/tt0109306/,http://www.rottentomatoes.com/m/blue_sky/,,5373201.31342,47.3406797178,62.75,66.2806297057,40.0,6.4,1,3,0,2
2732,tt0109306,Blue Sky,1994-09-16 00:00:00,Tony Richardson,Tommy Lee Jones,USA,"English, French",PG-13,101.0,1994,6.4,4979,,14.0,74.0,6.4,19.0,5.0,57.0,3.2,3770.0,0,1,3,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Blue_Sky_(film),http://www.imdb.com/title/tt0109306/,http://www.rottentomatoes.com/m/blue_sky/,,5373201.31342,47.3406797178,62.75,66.2806297057,40.0,6.4,1,3,0,2
2733,tt0109306,Blue Sky,1994-09-16 00:00:00,Tony Richardson,Jessica Lange,USA,"English, French",PG-13,101.0,1994,6.4,4979,,14.0,74.0,6.4,19.0,5.0,57.0,3.2,3770.0,0,1,3,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Blue_Sky_(film),http://www.imdb.com/title/tt0109306/,http://www.rottentomatoes.com/m/blue_sky/,,5373201.31342,47.3406797178,62.75,66.2806297057,40.0,6.4,1,3,0,2
2734,tt0109348,Bullets Over Broadway,1995-01-18 00:00:00,Woody Allen,Jennifer Tilly,USA,English,R,98.0,1994,7.5,28038,"A gleefully entertaining backstage comedy, Bullets Over Broadway features some of Woody Allen's sharpest, most inspired late-period writing and direction.",55.0,96.0,7.9,57.0,2.0,83.0,3.7,16651.0,0,1,18,15,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,/wiki/Bullets_over_Broadway,http://www.imdb.com/title/tt0109348/,http://www.rottentomatoes.com/m/bullets_over_broadway/,31988434.5479,21406239.7515,37.6915626562,79.75,59.1321013005,52.0,7.45,2,2,0,4
2735,tt0109348,Bullets Over Broadway,1995-01-18 00:00:00,Woody Allen,Chazz Palminteri,USA,English,R,98.0,1994,7.5,28038,"A gleefully entertaining backstage comedy, Bullets Over Broadway features some of Woody Allen's sharpest, most inspired late-period writing and direction.",55.0,96.0,7.9,57.0,2.0,83.0,3.7,16651.0,0,1,18,15,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,/wiki/Bullets_over_Broadway,http://www.imdb.com/title/tt0109348/,http://www.rottentomatoes.com/m/bullets_over_broadway/,31988434.5479,21406239.7515,37.6915626562,79.75,59.1321013005,52.0,7.45,2,2,0,4
2736,tt0109348,Bullets Over Broadway,1995-01-18 00:00:00,Woody Allen,Dianne Wiest,USA,English,R,98.0,1994,7.5,28038,"A gleefully entertaining backstage comedy, Bullets Over Broadway features some of Woody Allen's sharpest, most inspired late-period writing and direction.",55.0,96.0,7.9,57.0,2.0,83.0,3.7,16651.0,0,1,18,15,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,/wiki/Bullets_over_Broadway,http://www.imdb.com/title/tt0109348/,http://www.rottentomatoes.com/m/bullets_over_broadway/,31988434.5479,21406239.7515,37.6915626562,79.75,59.1321013005,52.0,7.45,2,2,0,4
2737,tt0109348,Bullets Over Broadway,1995-01-18 00:00:00,Woody Allen,John Cusack,USA,English,R,98.0,1994,7.5,28038,"A gleefully entertaining backstage comedy, Bullets Over Broadway features some of Woody Allen's sharpest, most inspired late-period writing and direction.",55.0,96.0,7.9,57.0,2.0,83.0,3.7,16651.0,0,1,18,15,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,/wiki/Bullets_over_Broadway,http://www.imdb.com/title/tt0109348/,http://www.rottentomatoes.com/m/bullets_over_broadway/,31988434.5479,21406239.7515,37.6915626562,79.75,59.1321013005,52.0,7.45,2,2,0,4
2738,tt0109446,The Client,1994-07-20 00:00:00,Joel Schumacher,Susan Sarandon,USA,English,PG-13,119.0,1994,6.7,43417,,28.0,80.0,6.1,35.0,7.0,69.0,3.3,55425.0,1,0,3,3,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/The_Client_(1994_film),http://www.imdb.com/title/tt0109446/,,71973977.7328,147331069.897,47.8113371912,104.5,54.8911704312,32.0,6.65,0,2,0,0
2739,tt0109446,The Client,1994-07-20 00:00:00,Joel Schumacher,Tommy Lee Jones,USA,English,PG-13,119.0,1994,6.7,43417,,28.0,80.0,6.1,35.0,7.0,69.0,3.3,55425.0,1,0,3,3,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/The_Client_(1994_film),http://www.imdb.com/title/tt0109446/,,71973977.7328,147331069.897,47.8113371912,104.5,54.8911704312,32.0,6.65,0,2,0,0
2740,tt0109707,Ed Wood,1994-09-28 00:00:00,Tim Burton,Sarah Jessica Parker,USA,English,R,127.0,1994,7.9,137285,"Tim Burton and Johnny Depp team up to fete the life and work of cult hero Ed Wood, with typically strange and wonderful results.",55.0,92.0,8.0,60.0,5.0,88.0,3.8,106275.0,0,2,22,14,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/Ed_Wood_(film),http://www.imdb.com/title/tt0109707/,http://www.rottentomatoes.com/m/ed_wood/,28789591.0931,9416526.64491,50.6649454771,102.333333333,36.0930869268,35.0,7.75,3,1,2,0
2741,tt0109707,Ed Wood,1994-09-28 00:00:00,Tim Burton,Martin Landau,USA,English,R,127.0,1994,7.9,137285,"Tim Burton and Johnny Depp team up to fete the life and work of cult hero Ed Wood, with typically strange and wonderful results.",55.0,92.0,8.0,60.0,5.0,88.0,3.8,106275.0,0,2,22,14,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/Ed_Wood_(film),http://www.imdb.com/title/tt0109707/,http://www.rottentomatoes.com/m/ed_wood/,28789591.0931,9416526.64491,50.6649454771,102.333333333,36.0930869268,35.0,7.75,3,1,2,0
2742,tt0109707,Ed Wood,1994-09-28 00:00:00,Tim Burton,Johnny Depp,USA,English,R,127.0,1994,7.9,137285,"Tim Burton and Johnny Depp team up to fete the life and work of cult hero Ed Wood, with typically strange and wonderful results.",55.0,92.0,8.0,60.0,5.0,88.0,3.8,106275.0,0,2,22,14,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/Ed_Wood_(film),http://www.imdb.com/title/tt0109707/,http://www.rottentomatoes.com/m/ed_wood/,28789591.0931,9416526.64491,50.6649454771,102.333333333,36.0930869268,35.0,7.75,3,1,2,0
2743,tt0109830,Forrest Gump,1994-07-06 00:00:00,Robert Zemeckis,Sally Field,USA,English,PG-13,142.0,1994,8.8,1132851,"Forrest Gump may be an overly sentimental film with a somewhat problematic message, but its sweetness and charm are usually enough to approximate true depth and grace.",58.0,72.0,7.2,81.0,23.0,95.0,4.1,1239433.0,0,6,36,51,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,/wiki/Forrest_Gump,http://www.imdb.com/title/tt0109830/,http://www.rottentomatoes.com/m/forrest_gump/,87968195.0067,891970.307199,42.2818829472,71.0,43.1457905544,26.0,8.5,0,4,0,1
2744,tt0109830,Forrest Gump,1994-07-06 00:00:00,Robert Zemeckis,Tom Hanks,USA,English,PG-13,142.0,1994,8.8,1132851,"Forrest Gump may be an overly sentimental film with a somewhat problematic message, but its sweetness and charm are usually enough to approximate true depth and grace.",58.0,72.0,7.2,81.0,23.0,95.0,4.1,1239433.0,0,6,36,51,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,/wiki/Forrest_Gump,http://www.imdb.com/title/tt0109830/,http://www.rottentomatoes.com/m/forrest_gump/,87968195.0067,891970.307199,42.2818829472,71.0,43.1457905544,26.0,8.5,0,4,0,1
2745,tt0109831,Four Weddings and a Funeral,1994-04-15 00:00:00,Mike Newell,James Fleet,UK,"English, British Sign Language",R,117.0,1994,7.1,102413,"While frothy to a fault, Four Weddings and a Funeral features irresistibly breezy humor, and winsome performances from Hugh Grant and Andie MacDowell.",60.0,95.0,7.6,63.0,3.0,74.0,3.2,184235.0,2,0,23,19,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/Four_Weddings_and_a_Funeral,http://www.imdb.com/title/tt0109831/,http://www.rottentomatoes.com/m/four_weddings_and_a_funeral/,6726304.99337,84290855.7526,38.7739323968,75.5,52.0492813142,79.0,6.75,0,0,0,0
2746,tt0109831,Four Weddings and a Funeral,1994-04-15 00:00:00,Mike Newell,Hugh Grant,UK,"English, British Sign Language",R,117.0,1994,7.1,102413,"While frothy to a fault, Four Weddings and a Funeral features irresistibly breezy humor, and winsome performances from Hugh Grant and Andie MacDowell.",60.0,95.0,7.6,63.0,3.0,74.0,3.2,184235.0,2,0,23,19,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/Four_Weddings_and_a_Funeral,http://www.imdb.com/title/tt0109831/,http://www.rottentomatoes.com/m/four_weddings_and_a_funeral/,6726304.99337,84290855.7526,38.7739323968,75.5,52.0492813142,79.0,6.75,0,0,0,0
2747,tt0110367,Little Women,1994-12-25 00:00:00,Gillian Armstrong,Winona Ryder,"USA, Canada","English, German, French",PG,115.0,1994,7.3,34726,,,,,,,75.0,4.0,338.0,3,0,5,13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Little_Women_(1994_film),http://www.imdb.com/title/tt0110367/,http://www.rottentomatoes.com/m/1058517-little_women/,23991325.9109,80104823.6169,33.0208100676,76.0,44.0191649555,27.0,7.65,2,0,0,0
2748,tt0110367,Little Women,1994-12-25 00:00:00,Gillian Armstrong,Gabriel Byrne,"USA, Canada","English, German, French",PG,115.0,1994,7.3,34726,,,,,,,75.0,4.0,338.0,3,0,5,13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Little_Women_(1994_film),http://www.imdb.com/title/tt0110367/,http://www.rottentomatoes.com/m/1058517-little_women/,23991325.9109,80104823.6169,33.0208100676,76.0,44.0191649555,27.0,7.65,2,0,0,0
2749,tt0110367,Little Women,1994-12-25 00:00:00,Gillian Armstrong,Samantha Mathis,"USA, Canada","English, German, French",PG,115.0,1994,7.3,34726,,,,,,,75.0,4.0,338.0,3,0,5,13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Little_Women_(1994_film),http://www.imdb.com/title/tt0110367/,http://www.rottentomatoes.com/m/1058517-little_women/,23991325.9109,80104823.6169,33.0208100676,76.0,44.0191649555,27.0,7.65,2,0,0,0
2750,tt0110391,Love Affair,1994-10-21 00:00:00,Glenn Gordon Caron,Katharine Hepburn,USA,English,PG-13,108.0,1994,5.8,3646,,8.0,31.0,4.8,26.0,18.0,68.0,3.5,5918.0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,64.161076888,40.0,40.8021902806,8.0,6.4,4,5,0,0
2751,tt0110391,Love Affair,1994-10-21 00:00:00,Glenn Gordon Caron,Warren Beatty,USA,English,PG-13,108.0,1994,5.8,3646,,8.0,31.0,4.8,26.0,18.0,68.0,3.5,5918.0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,64.161076888,40.0,40.8021902806,8.0,6.4,4,5,0,0
2752,tt0110391,Love Affair,1994-10-21 00:00:00,Glenn Gordon Caron,Annette Bening,USA,English,PG-13,108.0,1994,5.8,3646,,8.0,31.0,4.8,26.0,18.0,68.0,3.5,5918.0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,64.161076888,40.0,40.8021902806,8.0,6.4,4,5,0,0
2753,tt0110428,The Madness of King George,1994-12-28 00:00:00,Nicholas Hytner,Helen Mirren,UK,English,PG-13,107.0,1994,7.3,11619,"Thanks largely to stellar all-around performances from a talented cast, The Madness of King George is a funny, entertaining, and immensely likable adaptation of the eponymous stage production.",40.0,93.0,7.8,43.0,3.0,80.0,3.6,8183.0,0,1,15,18,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,/wiki/The_Madness_of_King_George,http://www.imdb.com/title/tt0110428/,http://www.rottentomatoes.com/m/madness_of_king_george/,,24373578.1072,41.9610609499,104.5,38.6420260096,6.0,7.25,0,1,0,0
2754,tt0110428,The Madness of King George,1994-12-28 00:00:00,Nicholas Hytner,Rupert Graves,UK,English,PG-13,107.0,1994,7.3,11619,"Thanks largely to stellar all-around performances from a talented cast, The Madness of King George is a funny, entertaining, and immensely likable adaptation of the eponymous stage production.",40.0,93.0,7.8,43.0,3.0,80.0,3.6,8183.0,0,1,15,18,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,/wiki/The_Madness_of_King_George,http://www.imdb.com/title/tt0110428/,http://www.rottentomatoes.com/m/madness_of_king_george/,,24373578.1072,41.9610609499,104.5,38.6420260096,6.0,7.25,0,1,0,0
2755,tt0110638,Nell,1994-12-23 00:00:00,Michael Apted,Natasha Richardson,USA,English,PG-13,112.0,1994,6.5,21726,,17.0,53.0,5.0,32.0,15.0,64.0,3.1,37471.0,1,0,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Nell_(film),http://www.imdb.com/title/tt0110638/,http://www.rottentomatoes.com/m/nell/,,53874628.7714,37.1942932138,72.6666666667,53.864476386,76.0,6.35,1,2,0,0
2756,tt0110638,Nell,1994-12-23 00:00:00,Michael Apted,Jodie Foster,USA,English,PG-13,112.0,1994,6.5,21726,,17.0,53.0,5.0,32.0,15.0,64.0,3.1,37471.0,1,0,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Nell_(film),http://www.imdb.com/title/tt0110638/,http://www.rottentomatoes.com/m/nell/,,53874628.7714,37.1942932138,72.6666666667,53.864476386,76.0,6.35,1,2,0,0
2757,tt0110638,Nell,1994-12-23 00:00:00,Michael Apted,Liam Neeson,USA,English,PG-13,112.0,1994,6.5,21726,,17.0,53.0,5.0,32.0,15.0,64.0,3.1,37471.0,1,0,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Nell_(film),http://www.imdb.com/title/tt0110638/,http://www.rottentomatoes.com/m/nell/,,53874628.7714,37.1942932138,72.6666666667,53.864476386,76.0,6.35,1,2,0,0
2758,tt0110684,Nobody's Fool,1995-01-13 00:00:00,Robert Benton,Melanie Griffith,USA,English,R,110.0,1994,7.4,14634,"It's solidly directed by Robert Benton and stacked with fine performances from an impressive cast, but above all, Nobody's Fool is a showcase for some of Paul Newman's best late-period work.",49.0,91.0,7.7,54.0,5.0,81.0,3.7,8290.0,2,0,5,6,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/Nobody%27s_Fool_(1994_film),http://www.imdb.com/title/tt0110684/,,,63157462.953,55.3276737463,83.75,62.288843258,11.0,7.4,1,2,0,3
2759,tt0110684,Nobody's Fool,1995-01-13 00:00:00,Robert Benton,Paul Newman,USA,English,R,110.0,1994,7.4,14634,"It's solidly directed by Robert Benton and stacked with fine performances from an impressive cast, but above all, Nobody's Fool is a showcase for some of Paul Newman's best late-period work.",49.0,91.0,7.7,54.0,5.0,81.0,3.7,8290.0,2,0,5,6,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/Nobody%27s_Fool_(1994_film),http://www.imdb.com/title/tt0110684/,,,63157462.953,55.3276737463,83.75,62.288843258,11.0,7.4,1,2,0,3
2760,tt0110684,Nobody's Fool,1995-01-13 00:00:00,Robert Benton,Jessica Tandy,USA,English,R,110.0,1994,7.4,14634,"It's solidly directed by Robert Benton and stacked with fine performances from an impressive cast, but above all, Nobody's Fool is a showcase for some of Paul Newman's best late-period work.",49.0,91.0,7.7,54.0,5.0,81.0,3.7,8290.0,2,0,5,6,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/Nobody%27s_Fool_(1994_film),http://www.imdb.com/title/tt0110684/,,,63157462.953,55.3276737463,83.75,62.288843258,11.0,7.4,1,2,0,3
2761,tt0110684,Nobody's Fool,1995-01-13 00:00:00,Robert Benton,Bruce Willis,USA,English,R,110.0,1994,7.4,14634,"It's solidly directed by Robert Benton and stacked with fine performances from an impressive cast, but above all, Nobody's Fool is a showcase for some of Paul Newman's best late-period work.",49.0,91.0,7.7,54.0,5.0,81.0,3.7,8290.0,2,0,5,6,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,/wiki/Nobody%27s_Fool_(1994_film),http://www.imdb.com/title/tt0110684/,,,63157462.953,55.3276737463,83.75,62.288843258,11.0,7.4,1,2,0,3
2762,tt0110912,Pulp Fiction,1994-10-14 00:00:00,Quentin Tarantino,John Travolta,USA,"English, Spanish, French",R,154.0,1994,8.9,1219681,"One of the most influential films of the 1990s, Pulp Fiction is a delirious post-modern mix of neo-noir thrills, pitch-black humor, and pop-culture touchstones.",71.0,93.0,9.1,76.0,5.0,96.0,4.2,1119300.0,0,1,53,58,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,/wiki/Pulp_Fiction_(film),http://www.imdb.com/title/tt0110912/,http://www.rottentomatoes.com/m/pulp_fiction/,,172623606.954,44.2312610133,117.5,31.5509924709,17.0,8.65,3,0,0,2
2763,tt0110912,Pulp Fiction,1994-10-14 00:00:00,Quentin Tarantino,Samuel L. Jackson,USA,"English, Spanish, French",R,154.0,1994,8.9,1219681,"One of the most influential films of the 1990s, Pulp Fiction is a delirious post-modern mix of neo-noir thrills, pitch-black humor, and pop-culture touchstones.",71.0,93.0,9.1,76.0,5.0,96.0,4.2,1119300.0,0,1,53,58,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,/wiki/Pulp_Fiction_(film),http://www.imdb.com/title/tt0110912/,http://www.rottentomatoes.com/m/pulp_fiction/,,172623606.954,44.2312610133,117.5,31.5509924709,17.0,8.65,3,0,0,2
